user_id,age,is_male
13015,2,0.1918469009586696
13027,1,0.9162008932639689
13090,2,0.35401520255312025
13145,2,0.7100133360877904
13179,1,0.5517549873658688
13212,1,0.5845922175315605
13241,1,0.33792635889664285
13267,1,0.2165302364794272
13359,1,0.5528159918372854
13362,1,0.2186332008467533
13372,0,0.7466005852842955
13383,2,0.8170706154210817
13389,1,0.5096769584440889
13397,0,0.9002873558471535
13433,1,0.9555172891241658
13478,1,0.670812421040988
13482,0,0.3691594096776705
13519,2,0.25838560002416866
13541,2,0.8129325956255835
13605,4,0.5255689126307274
13615,1,0.3111827063394337
13620,1,0.6420536622814453
13697,0,0.07477282940316582
13715,1,0.2676725918355568
13723,3,0.39020670978150446
13735,2,0.7788395388707553
13814,2,0.5005379337494529
13846,1,0.6144126788047115
13864,2,0.6400649691065371
13922,0,0.6022958508641849
13931,1,0.876217292377342
13942,1,0.03350062255758327
14058,2,0.037686828689056845
14080,0,0.37785454512191285
14085,2,0.5472135463295685
14096,2,0.4377830887785883
14115,1,0.4158706744123551
14137,2,0.8575215516184066
14142,2,0.6003247945148195
14147,2,0.49834000271125845
14150,1,0.7458642980849887
14220,3,0.6158766666778325
14231,1,0.3273464570983162
14271,1,0.5306283405135019
14281,2,0.31474271428345546
14291,2,0.7001224425238124
14293,2,0.5821418943095955
14305,2,0.12135067736674979
14411,1,0.6079333726161982
14456,2,0.47474461710842214
14500,2,0.5344567022782865
14555,2,0.4580096074707421
14571,1,0.4201717789950909
14595,2,0.49447531052634847
14624,2,0.48300677686553517
14636,2,0.5799369747735086
14655,1,0.44934676723505795
14717,2,0.49278053769978925
14786,1,0.5531445621096354
14835,1,0.23636996833520926
14885,2,0.3160673383514267
14894,1,0.7429520965613519
14898,1,0.6165173525245166
14926,1,0.3762471234757596
14933,3,0.5871315566810344
14997,2,0.916797766239078
15007,2,0.45410540151635803
15040,1,0.3662882363950766
15061,1,0.01492833045196438
15081,2,0.9103359959966569
15161,2,0.43809194877176355
15175,2,0.5265329417440078
15195,1,0.9467843073713809
15205,1,0.6439567016464768
15231,1,0.30073963550520155
15237,2,0.8283423384038537
15241,1,0.20979566871778454
15277,1,0.5201863717115863
15322,3,0.5772344193997693
15360,2,0.4292558497003601
15437,0,0.23186815819365986
15469,2,0.4274122993907134
15483,1,0.5274226582810924
15493,1,0.935441067392127
15508,3,0.7222533368714158
15525,2,0.4941736170638669
15545,1,0.8207511938815412
15557,1,0.29851228434898236
15562,1,0.898798735568732
15663,1,0.0962276888734899
15723,3,0.6370027256249364
15757,2,0.9342845258510674
15846,1,0.807020218192427
15951,1,0.803160317934985
15963,1,0.38977365165411515
16009,1,0.7551944737794861
16088,2,0.39675238250771616
16101,4,0.7827469801699222
16115,1,0.9225777742225455
16167,2,0.4840355591161858
16188,2,0.5764529855595739
16190,2,0.7394635942942908
16208,1,0.48808143962790607
16253,2,0.6003578297951423
16283,2,0.5249544946605202
16295,2,0.09403621255052748
16314,2,0.5473914064905483
16319,1,0.4556824448869212
16334,2,0.5675042310529576
16359,1,0.6461350553289894
16407,2,0.522936853886808
16425,1,0.35987952473200374
16432,1,0.48592488882360935
16444,2,0.4717045438262614
16451,1,0.3796387911906205
16486,3,0.5609537872447989
16509,2,0.5185884280564644
16531,2,0.4803794326738254
16593,1,0.6093471429309002
16597,2,0.5278241061432467
16612,2,0.47877006807596967
16629,2,0.4789812052133085
16656,2,0.5674442391951149
16689,1,0.3153429010127241
16744,2,0.4795238375446572
16757,2,0.5408486684480142
16762,1,0.25006884709040883
16767,1,0.5481493602618019
16799,0,0.24106776042019692
16872,2,0.5598688312592363
16896,1,0.5537521461277984
16906,4,0.8836244218875065
16951,1,0.7281909813163046
16954,2,0.21269936164565603
17007,2,0.3812777560758666
17027,1,0.9358563362070814
17050,1,0.8750038406558928
17056,1,0.9917548016889742
17060,2,0.6459540134424689
17064,2,0.61959929049772
17082,0,0.6493681847523343
17123,1,0.3201687635651004
17141,2,0.3905313403103396
17163,0,0.6388361700936616
17195,2,0.9285303621730185
17207,3,0.9018093914338269
17214,2,0.48998366612262495
17261,0,0.5219392946840098
17279,1,0.6249595805450984
17285,1,0.3661525079854811
17291,1,0.46631909054068577
17296,1,0.8187416771893035
17317,1,0.9928087645383018
17335,3,0.42943959654530145
17348,3,0.7047558575019651
17382,1,0.6047296506032261
17385,3,0.03235360860139533
17387,3,0.5118050163199245
17408,0,0.8326697087543214
17409,2,0.4875394121839514
17440,1,0.07313191185966421
17474,2,0.94461764187043
17477,2,0.29634063209422046
17485,2,0.932692952502327
17486,0,0.8036735273204532
17495,1,0.185364289635341
17499,2,0.8793459336063065
17542,1,0.8314389267572455
17550,0,0.9869209818474728
17552,2,0.2662686045606285
17577,1,0.015570329684343394
17589,2,0.42227093066467225
17602,0,0.014355833864548466
17626,0,0.2354856268399422
17683,1,0.28502928355022167
17743,2,0.9905509202731052
17746,1,0.5092115212798043
17842,2,0.48906341781278695
17851,3,0.9850977151334575
17894,2,0.6878947259636882
17895,2,0.08916967510977634
17945,1,0.4211181581958657
17978,1,0.5942128397479157
17979,2,0.21141524339412224
18005,2,0.40842938786366456
18050,1,0.3290007001276585
18144,2,0.2536584950287045
18199,1,0.6127065008008112
18210,2,0.2620701672741805
18245,2,0.6163282589675254
18263,1,0.32384657048996474
18332,2,0.2642272566834014
18393,0,0.4884962382189906
18407,1,0.501301650957035
18408,1,0.47422998892278273
18424,2,0.25508301089536684
18431,2,0.602478808592773
18437,2,0.5648555384214266
18448,1,0.31060445343483173
18456,1,0.4668499342073238
18522,2,0.5685844913176712
18533,2,0.5359175929314914
18606,1,0.524036651540164
18609,2,0.5009193356303077
18612,2,0.4964034650869348
18615,1,0.3679298784687909
18649,2,0.6259516198515425
18665,1,0.5052160463773605
18697,1,0.5174862539760302
18722,1,0.4684643445525906
18723,2,0.47540701845094313
18729,1,0.46703793618845924
18735,2,0.5638311169582717
18747,1,0.40834731706291755
18839,2,0.39482424291936724
18955,2,0.9025543572130913
18996,2,0.7988740771354417
19025,0,0.05908198832238526
19029,2,0.8999484460511197
19034,1,0.41759154245533103
19050,1,0.3908830863593695
19057,2,0.6614028412809944
19076,1,0.32130061026280865
19149,1,0.2527357657055451
19152,1,0.9934596384324701
19158,2,0.9502267686345125
19173,2,0.5966320167000806
19223,3,0.7519986153997583
19286,4,0.14535446016636613
19291,4,0.2600922212651933
19292,1,0.8357047532723328
19327,1,0.2137108336705092
19383,3,0.4610582475643502
19446,2,0.5068141486732746
19450,2,0.7050097443583213
19473,1,0.2208979678402631
19489,1,0.3977377961651165
19492,1,0.6524111805159285
19497,1,0.7767618676044795
19502,1,0.7043494572433148
19518,1,0.4749790253580164
19561,1,0.7322344720963329
19661,1,0.6314861622168676
19735,1,0.3109491677884499
19771,1,0.16191939165634392
19772,4,0.3053042317892212
19803,1,0.4718624089286889
19861,0,0.5300264013163953
19880,4,0.07290383921041725
19907,1,0.4358265539919039
19923,1,0.020226506269953457
19957,1,0.44851446540092627
19992,2,0.5673191407481083
20079,2,0.8159983716793523
20084,1,0.8421495472685083
20087,4,0.031053389648680624
20094,2,0.5021163146421218
20117,3,0.9887741559262204
20119,1,0.09572304435869805
20165,1,0.42552383313334596
20237,4,0.019092991511190295
20250,2,0.5692173407490247
20261,1,0.0757942087609629
20267,2,0.3067054501281368
20268,2,0.3469928073742782
20305,1,0.487327488400985
20321,3,0.6182344354886559
20342,2,0.46281412792954546
20392,2,0.8710754516335351
20394,1,0.44650255341567313
20418,1,0.15982374695214208
20446,3,0.6166115112496249
20477,1,0.39430088729230406
20488,1,0.4986045314039437
20660,2,0.5555421265354819
20661,1,0.4582007154443786
20681,1,0.4749657298109675
20721,4,0.4873825158095515
20737,2,0.49907164051357955
20798,2,0.5269280199114548
20854,1,0.5572065066424424
20928,1,0.5216749929464198
21021,2,0.3192861210804326
21033,1,0.7725512533928247
21047,1,0.9179469589721594
21092,2,0.22269340750768765
21144,2,0.039385045066188375
21165,1,0.7925251321907831
21179,4,0.14355440818730061
21196,3,0.5331005768569373
21223,1,0.002846174625985901
21233,2,0.9609458294944175
21241,2,0.36233108960543137
21248,1,0.6560209245044637
21294,3,0.2625704064013655
21304,4,0.8247399348683361
21311,2,0.4377035282871046
21327,1,0.521783886827683
21375,1,0.22310441368908837
21393,2,0.4229901979353678
21433,2,0.5566830745716695
21464,2,0.38599984481716826
21490,2,0.4433231466000177
21557,0,0.2259918942174779
21570,1,0.18196487790753968
21597,1,0.6255327042905738
21621,2,0.3483501728739504
21627,2,0.11811286515889695
21671,2,0.1997693197556905
21686,1,0.24437985520565203
21701,3,0.08804619683245991
21714,3,0.2812824360087253
21746,0,0.4598932452197625
21799,1,0.9325330400454673
21899,2,0.7106844703295052
21932,1,0.5976322094273254
21941,1,0.7414807141095391
21949,1,0.07596287596243632
21965,1,0.20387223404475424
21970,2,0.6500124304557883
21985,2,0.2794824410043739
21986,1,0.7124778513537539
22076,2,0.2655321261101182
22150,1,0.7526745766438175
22171,1,0.9774497698785287
22193,2,0.7059263393061042
22247,3,0.5451545381465505
22264,1,0.6470532006719437
22267,1,0.5631611201473513
22348,3,0.11615678477662197
22402,0,0.807912938604539
22406,0,0.2750367078694904
22444,2,0.5667036041646333
22456,2,0.5422882841254149
22502,1,0.3927078852901234
22536,2,0.5794208416651659
22558,1,0.33333457274353806
22576,2,0.5630184110110196
22586,2,0.6566790819059546
22818,1,0.6952894342262718
22823,1,0.5060345974768445
22874,2,0.4704167119888996
22876,1,0.34949841901872125
22879,1,0.5470502696231849
22943,2,0.4774427830747664
22973,2,0.46955743748151424
23037,3,0.9276490017754287
23088,1,0.9987991468717082
23096,0,0.026050611685777547
23207,2,0.5346868811165177
23244,0,0.8555067321120945
23282,1,0.4973385903571895
23432,3,0.7865515127471439
23455,2,0.1628378433463009
23469,2,0.9939411874845262
23491,2,0.4614999962087583
23492,1,0.8361992246267703
23506,2,0.9019257335600563
23545,1,0.6225791707152812
23660,2,0.3036485513592108
23727,1,0.8379899367352117
23782,1,0.9388976639781763
23787,1,0.3842326205017577
23799,2,0.18902885065255207
23818,1,0.3512296793891451
23863,1,0.4510898424565115
23884,1,0.37248106879363974
23888,2,0.7175117585174476
23915,1,0.2660342062400859
23947,1,0.7575233222872462
24046,1,0.8030624517219006
24055,1,0.6160935847026632
24092,1,0.26763496730700154
24104,0,0.21444636409440218
24127,1,0.6397047578324724
24139,1,0.3507182518232853
24183,1,0.5140097412560548
24234,3,0.3494358857589616
24235,1,0.602082994892531
24255,1,0.8851482419831022
24272,1,0.2603950190607838
24282,1,0.6313784490828218
24355,0,0.10549987825932748
24359,2,0.012553067864546498
24364,3,0.3315214245711532
24445,2,0.18185997912292404
24457,0,0.6031477092919356
24485,2,0.4258155024116598
24489,0,0.40771407955208755
24536,1,0.46959948578089566
24537,2,0.04359845766949058
24553,1,0.4807769835042513
24609,2,0.40094911605410777
24619,1,0.4640898044844867
24762,1,0.2438140148368477
24823,3,0.18094528581592287
24862,2,0.5046934240061032
24865,1,0.30268002726408316
24923,2,0.5625136932259475
24943,1,0.49845750186714827
25009,1,0.46826497259546973
25084,1,0.2545787558352633
25152,1,0.5013093886762487
25200,0,0.7617980025954635
25226,0,0.8368119716018598
25231,0,0.26516505628720055
25233,1,0.9284570594766454
25237,1,0.7644246062779184
25262,0,0.9359935250324753
25269,4,0.38922552985914255
25278,1,0.37064439629868984
25286,2,0.4894422588894641
25340,1,0.5304983888330843
25350,1,0.9516664327347243
25407,2,0.7968960014760843
25409,1,0.3092609139813871
25447,0,0.8396874364466873
25483,1,0.5767555747075782
25584,1,0.7223453588317352
25593,3,0.07823046393973138
25595,1,0.6055990805924597
25601,2,0.4335637368519011
25614,1,0.37716724416092917
25623,1,0.8736570667418806
25624,2,0.227037603406259
25649,3,0.808816481657556
25660,4,0.015859797342194337
25669,1,0.7335829227822758
25685,2,0.597982594121513
25735,2,0.5384656053151398
25745,1,0.9070588819593051
25826,3,0.6673424030046446
25845,1,0.40316587793199754
25874,1,0.7200479544799119
26033,1,0.5432665963548867
26104,2,0.4421079276591719
26139,2,0.027229287997421307
26223,1,0.9642295849086803
26229,1,0.17329509816014008
26248,1,0.542968437786046
26258,2,0.6434333097896711
26263,2,0.8502369141222675
26272,1,0.6678629564609663
26273,1,0.5106144982968478
26301,3,0.6559780570378602
26302,1,0.988321660416994
26314,4,0.008718868237611518
26335,4,0.39402235305868477
26368,1,0.38433991446499527
26403,1,0.500556450936083
26406,4,0.3020059311500128
26411,2,0.35726534249852226
26413,2,0.48320748938740204
26417,1,0.5060075708525926
26438,2,0.41162234829683025
26466,2,0.4510385789405653
26473,1,0.3187495911334456
26478,1,0.28359152441350993
26486,0,0.547582499439634
26500,2,0.8275977622171526
26568,4,0.4455991648564298
26597,2,0.687935081504662
26598,1,0.6962905807538023
26600,1,0.42190309997799463
26620,0,0.8572490939148011
26665,2,0.4144759721228464
26667,2,0.4831590545447028
26687,1,0.40216802933699536
26745,1,0.5919634209830846
26806,4,0.2520485135689094
26815,4,0.19651502464961984
26849,1,0.42345399469635175
26850,2,0.3715132410919323
26862,1,0.48512422604508515
26896,2,0.625464254768755
26924,1,0.5535454744002746
26942,2,0.8909733301279759
26988,1,0.49177747411224243
27045,2,0.5688287560363479
27049,2,0.6026748702152325
27065,2,0.6097463559232735
27218,1,0.11649202630321882
27255,1,0.7369872130634028
27421,2,0.842606114186111
27426,2,0.23209241734845842
27428,1,0.9570622707582291
27429,3,0.7258515471468412
27476,1,0.2299760705538213
27477,2,0.4853624238955709
27571,2,0.3108450431376228
27585,2,0.40671245442352516
27613,1,0.595769144685526
27723,2,0.5270180239110814
27804,1,0.23434643430592578
27914,2,0.04982478919141886
27979,4,0.4927068697854507
28002,1,0.7299026951744616
28007,1,0.1711309407213458
28033,1,0.5729601126378053
28036,1,0.8439463394672773
28037,1,0.49110872768097985
28039,2,0.5299820327846743
28078,2,0.8403387375065596
28079,2,0.59814944315352
28167,1,0.6072334292119128
28179,2,0.9851802043058797
28192,1,0.5126644810870847
28206,2,0.45939985151307905
28217,3,0.47176100907619783
28242,1,0.5366590198115319
28243,3,0.38849342676480575
28249,3,0.4716664234191622
28257,2,0.1234394068373152
28300,1,0.23612535294765602
28357,3,0.6371996822469691
28358,1,0.8906886106336559
28367,1,0.6290040268639421
28386,2,0.48575939678849633
28387,1,0.9525774200301882
28390,1,0.7303661124780844
28413,2,0.8974067713165504
28418,2,0.4136920717884896
28448,1,0.8465016322003542
28453,1,0.09144081840927676
28501,1,0.9497746607355644
28508,2,0.5438592099435808
28540,3,0.14773010594031175
28549,1,0.9416187515249822
28665,2,0.47511265541034414
28753,1,0.6304111257431159
28777,2,0.503308886246753
28790,2,0.6612717371170151
28794,2,0.5282580454967072
28821,1,0.833050776620079
28825,1,0.46747551090216094
28846,2,0.5215503197363085
28866,4,0.31061602333998894
28905,2,0.510411729090516
28937,2,0.46415347761658043
28959,1,0.47532592212642005
28967,2,0.4639544300390417
28983,1,0.4998049395090512
29018,1,0.3663369092295571
29024,1,0.6300485424049235
29037,1,0.5222468969626647
29048,1,0.4801343056461732
29061,2,0.5104305683941867
29065,1,0.5089915213167704
29083,2,0.4607982486965751
29118,2,0.416229643322969
29143,2,0.5478410874356665
29193,2,0.47162228498511505
29199,2,0.4795238375446572
29266,1,0.50143887429539
29291,1,0.9419414703546063
29294,2,0.44444482728546203
29309,1,0.7062761160964257
29322,1,0.1477250267344487
29333,1,0.4245434649081677
29540,1,0.5166703384590013
29543,0,0.39349103712638717
29563,1,0.5026432304342576
29569,1,0.2684581797413139
29597,0,0.6506248152707188
29614,2,0.39601298815397623
29623,2,0.7764725657591356
29643,1,0.8755813687626528
29659,2,0.9315739534609866
29672,3,0.44789111940807486
29677,1,0.04119082653713934
29678,1,0.9136498216900912
29684,2,0.9675287914436341
29743,1,0.31080832814229736
29757,1,0.8931118089363631
29802,1,0.1504503583040751
29824,1,0.9734609545890717
29844,1,0.4208533676342184
29861,0,0.9165030139859088
29877,0,0.5518290128351641
29891,2,0.44205181739440524
30016,3,0.7714379133846969
30019,2,0.25626483685559837
30025,0,0.278516906875066
30029,2,0.20106231517879594
30072,1,0.7836842382651444
30081,2,0.34347628501938715
30086,1,0.28145332487370817
30109,0,0.1260811290585119
30139,1,0.5493034630747068
30150,2,0.02459960582572909
30161,2,0.3631330638572809
30203,2,0.27419674996471266
30236,4,0.41344534307595265
30240,1,0.7664505364831528
30268,2,0.5177745343471015
30285,1,0.32479275973987165
30300,1,0.8714189555221201
30307,0,0.5489175387978167
